"","Order","Family","Genus","Species","MDD_SciName"
"58","Didelphimorphia","Didelphidae","Marmosa","rutteri","Marmosa rutteri"
"59","Didelphimorphia","Didelphidae","Marmosa","simonsi","Marmosa simonsi"
"60","Didelphimorphia","Didelphidae","Marmosa","tyleriana","Marmosa tyleriana"
"61","Didelphimorphia","Didelphidae","Marmosa","waterhousii","Marmosa waterhousii"
"62","Didelphimorphia","Didelphidae","Marmosa","xerophila","Marmosa xerophila"
"63","Didelphimorphia","Didelphidae","Marmosa","zeledoni","Marmosa zeledoni"
"64","Didelphimorphia","Didelphidae","Monodelphis","adusta","Monodelphis adusta"
"65","Didelphimorphia","Didelphidae","Monodelphis","americana","Monodelphis americana"
"66","Didelphimorphia","Didelphidae","Monodelphis","arlindoi","Monodelphis arlindoi"
"67","Didelphimorphia","Didelphidae","Monodelphis","brevicaudata","Monodelphis brevicaudata"
"68","Didelphimorphia","Didelphidae","Monodelphis","dimidiata","Monodelphis dimidiata"
"69","Didelphimorphia","Didelphidae","Monodelphis","domestica","Monodelphis domestica"
"70","Didelphimorphia","Didelphidae","Monodelphis","emiliae","Monodelphis emiliae"
"71","Didelphimorphia","Didelphidae","Monodelphis","gardneri","Monodelphis gardneri"
"72","Didelphimorphia","Didelphidae","Monodelphis","glirina","Monodelphis glirina"
"73","Didelphimorphia","Didelphidae","Monodelphis","handleyi","Monodelphis handleyi"
"74","Didelphimorphia","Didelphidae","Monodelphis","iheringi","Monodelphis iheringi"
"75","Didelphimorphia","Didelphidae","Monodelphis","kunsi","Monodelphis kunsi"
"76","Didelphimorphia","Didelphidae","Monodelphis","osgoodi","Monodelphis osgoodi"
"77","Didelphimorphia","Didelphidae","Monodelphis","palliolata","Monodelphis palliolata"
"78","Didelphimorphia","Didelphidae","Monodelphis","peruviana","Monodelphis peruviana"
"79","Didelphimorphia","Didelphidae","Monodelphis","pinocchio","Monodelphis pinocchio"
"80","Didelphimorphia","Didelphidae","Monodelphis","reigi","Monodelphis reigi"
"81","Didelphimorphia","Didelphidae","Monodelphis","ronaldi","Monodelphis ronaldi"
"82","Didelphimorphia","Didelphidae","Monodelphis","saci","Monodelphis saci"
"83","Didelphimorphia","Didelphidae","Monodelphis","sanctaerosae","Monodelphis sanctaerosae"
"84","Didelphimorphia","Didelphidae","Monodelphis","scalops","Monodelphis scalops"
"85","Didelphimorphia","Didelphidae","Monodelphis","touan","Monodelphis touan"
"86","Didelphimorphia","Didelphidae","Monodelphis","unistriata","Monodelphis unistriata"
"87","Didelphimorphia","Didelphidae","Monodelphis","vossi","Monodelphis vossi"
"88","Didelphimorphia","Didelphidae","Tlacuatzin","balsasensis","Tlacuatzin balsasensis"
"89","Didelphimorphia","Didelphidae","Tlacuatzin","canescens","Tlacuatzin canescens"
"90","Didelphimorphia","Didelphidae","Tlacuatzin","gaumeri","Tlacuatzin gaumeri"
"91","Didelphimorphia","Didelphidae","Tlacuatzin","insularis","Tlacuatzin insularis"
"92","Didelphimorphia","Didelphidae","Tlacuatzin","sinaloae","Tlacuatzin sinaloae"
"93","Didelphimorphia","Didelphidae","Metachirus","myosuros","Metachirus myosuros"
"94","Didelphimorphia","Didelphidae","Metachirus","nudicaudatus","Metachirus nudicaudatus"
"95","Didelphimorphia","Didelphidae","Chacodelphys","formosa","Chacodelphys formosa"
"96","Didelphimorphia","Didelphidae","Cryptonanus","agricolai","Cryptonanus agricolai"
"97","Didelphimorphia","Didelphidae","Cryptonanus","chacoensis","Cryptonanus chacoensis"
"98","Didelphimorphia","Didelphidae","Cryptonanus","guahybae","Cryptonanus guahybae"
"99","Didelphimorphia","Didelphidae","Cryptonanus","unduaviensis","Cryptonanus unduaviensis"
"100","Didelphimorphia","Didelphidae","Gracilinanus","aceramarcae","Gracilinanus aceramarcae"
"101","Didelphimorphia","Didelphidae","Gracilinanus","agilis","Gracilinanus agilis"
"102","Didelphimorphia","Didelphidae","Gracilinanus","dryas","Gracilinanus dryas"
"103","Didelphimorphia","Didelphidae","Gracilinanus","emiliae","Gracilinanus emiliae"
"104","Didelphimorphia","Didelphidae","Gracilinanus","marica","Gracilinanus marica"
"105","Didelphimorphia","Didelphidae","Gracilinanus","microtarsus","Gracilinanus microtarsus"
"106","Didelphimorphia","Didelphidae","Gracilinanus","peruanus","Gracilinanus peruanus"
"107","Didelphimorphia","Didelphidae","Lestodelphys","halli","Lestodelphys halli"
"108","Didelphimorphia","Didelphidae","Marmosops","bishopi","Marmosops bishopi"
"109","Didelphimorphia","Didelphidae","Marmosops","carri","Marmosops carri"
"110","Didelphimorphia","Didelphidae","Marmosops","caucae","Marmosops caucae"
"111","Didelphimorphia","Didelphidae","Marmosops","chucha","Marmosops chucha"
"112","Didelphimorphia","Didelphidae","Marmosops","creightoni","Marmosops creightoni"
"113","Didelphimorphia","Didelphidae","Marmosops","fuscatus","Marmosops fuscatus"
"114","Didelphimorphia","Didelphidae","Marmosops","handleyi","Marmosops handleyi"
"115","Didelphimorphia","Didelphidae","Marmosops","incanus","Marmosops incanus"
"116","Didelphimorphia","Didelphidae","Marmosops","invictus","Marmosops invictus"
"117","Didelphimorphia","Didelphidae","Marmosops","juninensis","Marmosops juninensis"
"118","Didelphimorphia","Didelphidae","Marmosops","magdalenae","Marmosops magdalenae"
"119","Didelphimorphia","Didelphidae","Marmosops","marina","Marmosops marina"
"120","Didelphimorphia","Didelphidae","Marmosops","noctivagus","Marmosops noctivagus"
"121","Didelphimorphia","Didelphidae","Marmosops","ocellatus","Marmosops ocellatus"
"122","Didelphimorphia","Didelphidae","Marmosops","ojastii","Marmosops ojastii"
"123","Didelphimorphia","Didelphidae","Marmosops","pakaraimae","Marmosops pakaraimae"
"124","Didelphimorphia","Didelphidae","Marmosops","parvidens","Marmosops parvidens"
"125","Didelphimorphia","Didelphidae","Marmosops","paulensis","Marmosops paulensis"
"126","Didelphimorphia","Didelphidae","Marmosops","pinheiroi","Marmosops pinheiroi"
"127","Didelphimorphia","Didelphidae","Marmosops","soinii","Marmosops soinii"
"128","Didelphimorphia","Didelphidae","Marmosops","woodalli","Marmosops woodalli"
"129","Didelphimorphia","Didelphidae","Thylamys","citellus","Thylamys citellus"
"130","Didelphimorphia","Didelphidae","Thylamys","elegans","Thylamys elegans"
"131","Didelphimorphia","Didelphidae","Thylamys","karimii","Thylamys karimii"
"132","Didelphimorphia","Didelphidae","Thylamys","macrurus","Thylamys macrurus"
"133","Didelphimorphia","Didelphidae","Thylamys","pallidior","Thylamys pallidior"
"134","Didelphimorphia","Didelphidae","Thylamys","pulchellus","Thylamys pulchellus"
"135","Didelphimorphia","Didelphidae","Thylamys","pusillus","Thylamys pusillus"
"136","Didelphimorphia","Didelphidae","Thylamys","sponsorius","Thylamys sponsorius"
"137","Didelphimorphia","Didelphidae","Thylamys","tatei","Thylamys tatei"
"138","Didelphimorphia","Didelphidae","Thylamys","velutinus","Thylamys velutinus"
"139","Didelphimorphia","Didelphidae","Thylamys","venustus","Thylamys venustus"
"140","Didelphimorphia","Didelphidae","Glironia","venusta","Glironia venusta"
"141","Didelphimorphia","Didelphidae","Hyladelphys","kalinowskii","Hyladelphys kalinowskii"
"142","Microbiotheria","Microbiotheriidae","Dromiciops","bozinovici","Dromiciops bozinovici"
"143","Microbiotheria","Microbiotheriidae","Dromiciops","gliroides","Dromiciops gliroides"
"144","Microbiotheria","Microbiotheriidae","Dromiciops","mondaca","Dromiciops mondaca"
"145","Notoryctemorphia","Notoryctidae","Notoryctes","caurinus","Notoryctes caurinus"
"146","Notoryctemorphia","Notoryctidae","Notoryctes","typhlops","Notoryctes typhlops"
"147","Dasyuromorphia","Dasyuridae","Dasycercus","blythi","Dasycercus blythi"
"148","Dasyuromorphia","Dasyuridae","Dasycercus","cristicauda","Dasycercus cristicauda"
"149","Dasyuromorphia","Dasyuridae","Dasykaluta","rosamondae","Dasykaluta rosamondae"
"150","Dasyuromorphia","Dasyuridae","Dasyuroides","byrnei","Dasyuroides byrnei"
"151","Dasyuromorphia","Dasyuridae","Dasyurus","albopunctatus","Dasyurus albopunctatus"
"152","Dasyuromorphia","Dasyuridae","Dasyurus","geoffroii","Dasyurus geoffroii"
"153","Dasyuromorphia","Dasyuridae","Dasyurus","hallucatus","Dasyurus hallucatus"
"154","Dasyuromorphia","Dasyuridae","Dasyurus","maculatus","Dasyurus maculatus"
"155","Dasyuromorphia","Dasyuridae","Dasyurus","spartacus","Dasyurus spartacus"
"156","Dasyuromorphia","Dasyuridae","Dasyurus","viverrinus","Dasyurus viverrinus"
"157","Dasyuromorphia","Dasyuridae","Myoictis","leucura","Myoictis leucura"
"158","Dasyuromorphia","Dasyuridae","Myoictis","melas","Myoictis melas"
"159","Dasyuromorphia","Dasyuridae","Myoictis","wallacii","Myoictis wallacii"
"160","Dasyuromorphia","Dasyuridae","Myoictis","wavicus","Myoictis wavicus"
"161","Dasyuromorphia","Dasyuridae","Neophascogale","lorentzii","Neophascogale lorentzii"
"162","Dasyuromorphia","Dasyuridae","Parantechinus","apicalis","Parantechinus apicalis"
"163","Dasyuromorphia","Dasyuridae","Phascolosorex","doriae","Phascolosorex doriae"
"164","Dasyuromorphia","Dasyuridae","Phascolosorex","dorsalis","Phascolosorex dorsalis"
"165","Dasyuromorphia","Dasyuridae","Pseudantechinus","bilarni","Pseudantechinus bilarni"
"166","Dasyuromorphia","Dasyuridae","Pseudantechinus","macdonnellensis","Pseudantechinus macdonnellensis"
"167","Dasyuromorphia","Dasyuridae","Pseudantechinus","mimulus","Pseudantechinus mimulus"
"168","Dasyuromorphia","Dasyuridae","Pseudantechinus","ningbing","Pseudantechinus ningbing"
"169","Dasyuromorphia","Dasyuridae","Pseudantechinus","woolleyae","Pseudantechinus woolleyae"
"170","Dasyuromorphia","Dasyuridae","Sarcophilus","harrisii","Sarcophilus harrisii"
"171","Dasyuromorphia","Dasyuridae","Antechinus","adustus","Antechinus adustus"
"172","Dasyuromorphia","Dasyuridae","Antechinus","agilis","Antechinus agilis"
"173","Dasyuromorphia","Dasyuridae","Antechinus","argentus","Antechinus argentus"
"174","Dasyuromorphia","Dasyuridae","Antechinus","arktos","Antechinus arktos"
"175","Dasyuromorphia","Dasyuridae","Antechinus","bellus","Antechinus bellus"
"176","Dasyuromorphia","Dasyuridae","Antechinus","flavipes","Antechinus flavipes"
"177","Dasyuromorphia","Dasyuridae","Antechinus","godmani","Antechinus godmani"
"178","Dasyuromorphia","Dasyuridae","Antechinus","leo","Antechinus leo"
"179","Dasyuromorphia","Dasyuridae","Antechinus","mimetes","Antechinus mimetes"
"180","Dasyuromorphia","Dasyuridae","Antechinus","minimus","Antechinus minimus"
"181","Dasyuromorphia","Dasyuridae","Antechinus","mysticus","Antechinus mysticus"
"182","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Antechinus stuartii"
"183","Dasyuromorphia","Dasyuridae","Antechinus","subtropicus","Antechinus subtropicus"
"184","Dasyuromorphia","Dasyuridae","Antechinus","swainsonii","Antechinus swainsonii"
"185","Dasyuromorphia","Dasyuridae","Antechinus","vandycki","Antechinus vandycki"
"186","Dasyuromorphia","Dasyuridae","Murexia","habbema","Murexia habbema"
"187","Dasyuromorphia","Dasyuridae","Murexia","longicaudata","Murexia longicaudata"
"188","Dasyuromorphia","Dasyuridae","Murexia","melanurus","Murexia melanurus"
"189","Dasyuromorphia","Dasyuridae","Murexia","naso","Murexia naso"
"190","Dasyuromorphia","Dasyuridae","Murexia","rothschildi","Murexia rothschildi"
"191","Dasyuromorphia","Dasyuridae","Phascogale","calura","Phascogale calura"
"192","Dasyuromorphia","Dasyuridae","Phascogale","pirata","Phascogale pirata"
"193","Dasyuromorphia","Dasyuridae","Phascogale","tapoatafa","Phascogale tapoatafa"
"194","Dasyuromorphia","Dasyuridae","Planigale","gilesi","Planigale gilesi"
"195","Dasyuromorphia","Dasyuridae","Planigale","ingrami","Planigale ingrami"
"196","Dasyuromorphia","Dasyuridae","Planigale","maculata","Planigale maculata"
"197","Dasyuromorphia","Dasyuridae","Planigale","novaeguineae","Planigale novaeguineae"
"198","Dasyuromorphia","Dasyuridae","Planigale","tenuirostris","Planigale tenuirostris"
"199","Dasyuromorphia","Dasyuridae","Antechinomys","laniger","Antechinomys laniger"
"200","Dasyuromorphia","Dasyuridae","Ningaui","ridei","Ningaui ridei"
"201","Dasyuromorphia","Dasyuridae","Ningaui","timealeyi","Ningaui timealeyi"
"202","Dasyuromorphia","Dasyuridae","Ningaui","yvonneae","Ningaui yvonneae"
"203","Dasyuromorphia","Dasyuridae","Sminthopsis","archeri","Sminthopsis archeri"
"204","Dasyuromorphia","Dasyuridae","Sminthopsis","bindi","Sminthopsis bindi"
"205","Dasyuromorphia","Dasyuridae","Sminthopsis","butleri","Sminthopsis butleri"
"206","Dasyuromorphia","Dasyuridae","Sminthopsis","crassicaudata","Sminthopsis crassicaudata"
"207","Dasyuromorphia","Dasyuridae","Sminthopsis","dolichura","Sminthopsis dolichura"
"208","Dasyuromorphia","Dasyuridae","Sminthopsis","douglasi","Sminthopsis douglasi"
"209","Dasyuromorphia","Dasyuridae","Sminthopsis","froggatti","Sminthopsis froggatti"
"210","Dasyuromorphia","Dasyuridae","Sminthopsis","fuliginosus","Sminthopsis fuliginosus"
"211","Dasyuromorphia","Dasyuridae","Sminthopsis","gilberti","Sminthopsis gilberti"
"212","Dasyuromorphia","Dasyuridae","Sminthopsis","granulipes","Sminthopsis granulipes"
"213","Dasyuromorphia","Dasyuridae","Sminthopsis","hirtipes","Sminthopsis hirtipes"
"214","Dasyuromorphia","Dasyuridae","Sminthopsis","leucopus","Sminthopsis leucopus"
"215","Dasyuromorphia","Dasyuridae","Sminthopsis","longicaudata","Sminthopsis longicaudata"
"216","Dasyuromorphia","Dasyuridae","Sminthopsis","macroura","Sminthopsis macroura"
"217","Dasyuromorphia","Dasyuridae","Sminthopsis","murina","Sminthopsis murina"
"218","Dasyuromorphia","Dasyuridae","Sminthopsis","ooldea","Sminthopsis ooldea"
"219","Dasyuromorphia","Dasyuridae","Sminthopsis","psammophila","Sminthopsis psammophila"
"220","Dasyuromorphia","Dasyuridae","Sminthopsis","stalkeri","Sminthopsis stalkeri"
"221","Dasyuromorphia","Dasyuridae","Sminthopsis","virginiae","Sminthopsis virginiae"
"222","Dasyuromorphia","Dasyuridae","Sminthopsis","youngsoni","Sminthopsis youngsoni"
"223","Dasyuromorphia","Myrmecobiidae","Myrmecobius","fasciatus","Myrmecobius fasciatus"
"224","Peramelemorphia","Peramelidae","Echymipera","clara","Echymipera clara"
"225","Peramelemorphia","Peramelidae","Echymipera","davidi","Echymipera davidi"
"226","Peramelemorphia","Peramelidae","Echymipera","echinista","Echymipera echinista"
"227","Peramelemorphia","Peramelidae","Echymipera","kalubu","Echymipera kalubu"
"228","Peramelemorphia","Peramelidae","Echymipera","rufescens","Echymipera rufescens"
"229","Peramelemorphia","Peramelidae","Microperoryctes","aplini","Microperoryctes aplini"
"230","Peramelemorphia","Peramelidae","Microperoryctes","longicauda","Microperoryctes longicauda"
"231","Peramelemorphia","Peramelidae","Microperoryctes","murina","Microperoryctes murina"
"232","Peramelemorphia","Peramelidae","Microperoryctes","papuensis","Microperoryctes papuensis"
"233","Peramelemorphia","Peramelidae","Rhynchomeles","prattorum","Rhynchomeles prattorum"
"234","Peramelemorphia","Peramelidae","Isoodon","auratus","Isoodon auratus"
"235","Peramelemorphia","Peramelidae","Isoodon","fusciventer","Isoodon fusciventer"
"236","Peramelemorphia","Peramelidae","Isoodon","macrourus","Isoodon macrourus"
"237","Peramelemorphia","Peramelidae","Isoodon","obesulus","Isoodon obesulus"
"238","Peramelemorphia","Peramelidae","Isoodon","peninsulae","Isoodon peninsulae"
"239","Peramelemorphia","Peramelidae","Perameles","bougainville","Perameles bougainville"
"240","Peramelemorphia","Peramelidae","Perameles","gunnii","Perameles gunnii"
"241","Peramelemorphia","Peramelidae","Perameles","nasuta","Perameles nasuta"
"242","Peramelemorphia","Peramelidae","Perameles","pallescens","Perameles pallescens"
"243","Peramelemorphia","Peramelidae","Peroryctes","broadbenti","Peroryctes broadbenti"
"244","Peramelemorphia","Peramelidae","Peroryctes","raffrayana","Peroryctes raffrayana"
"245","Peramelemorphia","Thylacomyidae","Macrotis","lagotis","Macrotis lagotis"
"246","Diprotodontia","Hypsiprymnodontidae","Hypsiprymnodon","moschatus","Hypsiprymnodon moschatus"
"247","Diprotodontia","Macropodidae","Dendrolagus","bennettianus","Dendrolagus bennettianus"
"248","Diprotodontia","Macropodidae","Dendrolagus","dorianus","Dendrolagus dorianus"
"249","Diprotodontia","Macropodidae","Dendrolagus","goodfellowi","Dendrolagus goodfellowi"
"250","Diprotodontia","Macropodidae","Dendrolagus","inustus","Dendrolagus inustus"
"251","Diprotodontia","Macropodidae","Dendrolagus","lumholtzi","Dendrolagus lumholtzi"
"252","Diprotodontia","Macropodidae","Dendrolagus","matschiei","Dendrolagus matschiei"
"253","Diprotodontia","Macropodidae","Dendrolagus","mayri","Dendrolagus mayri"
"254","Diprotodontia","Macropodidae","Dendrolagus","mbaiso","Dendrolagus mbaiso"
"255","Diprotodontia","Macropodidae","Dendrolagus","notatus","Dendrolagus notatus"
"256","Diprotodontia","Macropodidae","Dendrolagus","pulcherrimus","Dendrolagus pulcherrimus"
"257","Diprotodontia","Macropodidae","Dendrolagus","scottae","Dendrolagus scottae"
"258","Diprotodontia","Macropodidae","Dendrolagus","spadix","Dendrolagus spadix"
"259","Diprotodontia","Macropodidae","Dendrolagus","stellarum","Dendrolagus stellarum"
"260","Diprotodontia","Macropodidae","Dendrolagus","ursinus","Dendrolagus ursinus"
"261","Diprotodontia","Macropodidae","Dorcopsis","atrata","Dorcopsis atrata"
"262","Diprotodontia","Macropodidae","Dorcopsis","hageni","Dorcopsis hageni"
"263","Diprotodontia","Macropodidae","Dorcopsis","luctuosa","Dorcopsis luctuosa"
"264","Diprotodontia","Macropodidae","Dorcopsis","muelleri","Dorcopsis muelleri"
"265","Diprotodontia","Macropodidae","Dorcopsulus","macleayi","Dorcopsulus macleayi"
"266","Diprotodontia","Macropodidae","Dorcopsulus","vanheurni","Dorcopsulus vanheurni"
"267","Diprotodontia","Macropodidae","Petrogale","assimilis","Petrogale assimilis"
"268","Diprotodontia","Macropodidae","Petrogale","brachyotis","Petrogale brachyotis"
"269","Diprotodontia","Macropodidae","Petrogale","burbidgei","Petrogale burbidgei"
"270","Diprotodontia","Macropodidae","Petrogale","coenensis","Petrogale coenensis"
"271","Diprotodontia","Macropodidae","Petrogale","concinna","Petrogale concinna"
"272","Diprotodontia","Macropodidae","Petrogale","godmani","Petrogale godmani"
"273","Diprotodontia","Macropodidae","Petrogale","herberti","Petrogale herberti"
"274","Diprotodontia","Macropodidae","Petrogale","inornata","Petrogale inornata"
"275","Diprotodontia","Macropodidae","Petrogale","lateralis","Petrogale lateralis"
"276","Diprotodontia","Macropodidae","Petrogale","mareeba","Petrogale mareeba"
"277","Diprotodontia","Macropodidae","Petrogale","penicillata","Petrogale penicillata"
"278","Diprotodontia","Macropodidae","Petrogale","persephone","Petrogale persephone"
"279","Diprotodontia","Macropodidae","Petrogale","purpureicollis","Petrogale purpureicollis"
"280","Diprotodontia","Macropodidae","Petrogale","rothschildi","Petrogale rothschildi"
"281","Diprotodontia","Macropodidae","Petrogale","sharmani","Petrogale sharmani"
"282","Diprotodontia","Macropodidae","Petrogale","wilkinsi","Petrogale wilkinsi"
"283","Diprotodontia","Macropodidae","Petrogale","xanthopus","Petrogale xanthopus"
"284","Diprotodontia","Macropodidae","Thylogale","billardierii","Thylogale billardierii"
"285","Diprotodontia","Macropodidae","Thylogale","browni","Thylogale browni"
"286","Diprotodontia","Macropodidae","Thylogale","brunii","Thylogale brunii"
"287","Diprotodontia","Macropodidae","Thylogale","calabyi","Thylogale calabyi"
"288","Diprotodontia","Macropodidae","Thylogale","stigmatica","Thylogale stigmatica"
"289","Diprotodontia","Macropodidae","Thylogale","thetis","Thylogale thetis"
"290","Diprotodontia","Macropodidae","Lagorchestes","conspicillatus","Lagorchestes conspicillatus"
"291","Diprotodontia","Macropodidae","Lagorchestes","hirsutus","Lagorchestes hirsutus"
"292","Diprotodontia","Macropodidae","Macropus","fuliginosus","Macropus fuliginosus"
"293","Diprotodontia","Macropodidae","Macropus","giganteus","Macropus giganteus"
"294","Diprotodontia","Macropodidae","Notamacropus","agilis","Notamacropus agilis"
"295","Diprotodontia","Macropodidae","Notamacropus","dorsalis","Notamacropus dorsalis"
"296","Diprotodontia","Macropodidae","Notamacropus","eugenii","Notamacropus eugenii"
"297","Diprotodontia","Macropodidae","Notamacropus","irma","Notamacropus irma"
"298","Diprotodontia","Macropodidae","Notamacropus","parma","Notamacropus parma"
"299","Diprotodontia","Macropodidae","Notamacropus","parryi","Notamacropus parryi"
"300","Diprotodontia","Macropodidae","Notamacropus","rufogriseus","Notamacropus rufogriseus"
"301","Diprotodontia","Macropodidae","Onychogalea","frenata","Onychogalea frenata"
"302","Diprotodontia","Macropodidae","Onychogalea","unguifera","Onychogalea unguifera"
"303","Diprotodontia","Macropodidae","Osphranter","antilopinus","Osphranter antilopinus"
"304","Diprotodontia","Macropodidae","Osphranter","bernardus","Osphranter bernardus"
"305","Diprotodontia","Macropodidae","Osphranter","robustus","Osphranter robustus"
"306","Diprotodontia","Macropodidae","Osphranter","rufus","Osphranter rufus"
"307","Diprotodontia","Macropodidae","Setonix","brachyurus","Setonix brachyurus"
"308","Diprotodontia","Macropodidae","Wallabia","bicolor","Wallabia bicolor"
"309","Diprotodontia","Macropodidae","Lagostrophus","fasciatus","Lagostrophus fasciatus"
"310","Diprotodontia","Potoroidae","Aepyprymnus","rufescens","Aepyprymnus rufescens"
"311","Diprotodontia","Potoroidae","Bettongia","gaimardi","Bettongia gaimardi"
"312","Diprotodontia","Potoroidae","Bettongia","lesueur","Bettongia lesueur"
"313","Diprotodontia","Potoroidae","Bettongia","penicillata","Bettongia penicillata"
"314","Diprotodontia","Potoroidae","Bettongia","tropica","Bettongia tropica"
"315","Diprotodontia","Potoroidae","Potorous","gilbertii","Potorous gilbertii"
"316","Diprotodontia","Potoroidae","Potorous","longipes","Potorous longipes"
"317","Diprotodontia","Potoroidae","Potorous","tridactylus","Potorous tridactylus"
"318","Diprotodontia","Acrobatidae","Acrobates","frontalis","Acrobates frontalis"
"319","Diprotodontia","Acrobatidae","Acrobates","pygmaeus","Acrobates pygmaeus"
"320","Diprotodontia","Acrobatidae","Distoechurus","pennatus","Distoechurus pennatus"
"321","Diprotodontia","Petauridae","Dactylopsila","kambuayai","Dactylopsila kambuayai"
"322","Diprotodontia","Petauridae","Dactylopsila","megalura","Dactylopsila megalura"
"323","Diprotodontia","Petauridae","Dactylopsila","palpator","Dactylopsila palpator"
"324","Diprotodontia","Petauridae","Dactylopsila","tatei","Dactylopsila tatei"
"325","Diprotodontia","Petauridae","Dactylopsila","trivirgata","Dactylopsila trivirgata"
"326","Diprotodontia","Petauridae","Gymnobelideus","leadbeateri","Gymnobelideus leadbeateri"
"327","Diprotodontia","Petauridae","Petaurus","abidi","Petaurus abidi"
