"","Order","Family","Genus","Species","MDD_SciName"
"1842","Rodentia","Geomyidae","Heterogeomys","hispidus","Heterogeomys hispidus"
"1843","Rodentia","Geomyidae","Heterogeomys","lanius","Heterogeomys lanius"
"1844","Rodentia","Geomyidae","Heterogeomys","underwoodi","Heterogeomys underwoodi"
"1845","Rodentia","Geomyidae","Orthogeomys","grandis","Orthogeomys grandis"
"1846","Rodentia","Geomyidae","Pappogeomys","bulleri","Pappogeomys bulleri"
"1847","Rodentia","Geomyidae","Zygogeomys","trichopus","Zygogeomys trichopus"
"1848","Rodentia","Geomyidae","Thomomys","atrovarius","Thomomys atrovarius"
"1849","Rodentia","Geomyidae","Thomomys","bottae","Thomomys bottae"
"1850","Rodentia","Geomyidae","Thomomys","bulbivorus","Thomomys bulbivorus"
"1851","Rodentia","Geomyidae","Thomomys","clusius","Thomomys clusius"
"1852","Rodentia","Geomyidae","Thomomys","idahoensis","Thomomys idahoensis"
"1853","Rodentia","Geomyidae","Thomomys","mazama","Thomomys mazama"
"1854","Rodentia","Geomyidae","Thomomys","monticola","Thomomys monticola"
"1855","Rodentia","Geomyidae","Thomomys","nayarensis","Thomomys nayarensis"
"1856","Rodentia","Geomyidae","Thomomys","sheldoni","Thomomys sheldoni"
"1857","Rodentia","Geomyidae","Thomomys","talpoides","Thomomys talpoides"
"1858","Rodentia","Geomyidae","Thomomys","townsendii","Thomomys townsendii"
"1859","Rodentia","Geomyidae","Thomomys","umbrinus","Thomomys umbrinus"
"1860","Rodentia","Heteromyidae","Dipodomys","agilis","Dipodomys agilis"
"1861","Rodentia","Heteromyidae","Dipodomys","californicus","Dipodomys californicus"
"1862","Rodentia","Heteromyidae","Dipodomys","compactus","Dipodomys compactus"
"1863","Rodentia","Heteromyidae","Dipodomys","deserti","Dipodomys deserti"
"1864","Rodentia","Heteromyidae","Dipodomys","elator","Dipodomys elator"
"1865","Rodentia","Heteromyidae","Dipodomys","gravipes","Dipodomys gravipes"
"1866","Rodentia","Heteromyidae","Dipodomys","heermanni","Dipodomys heermanni"
"1867","Rodentia","Heteromyidae","Dipodomys","ingens","Dipodomys ingens"
"1868","Rodentia","Heteromyidae","Dipodomys","merriami","Dipodomys merriami"
"1869","Rodentia","Heteromyidae","Dipodomys","microps","Dipodomys microps"
"1870","Rodentia","Heteromyidae","Dipodomys","nelsoni","Dipodomys nelsoni"
"1871","Rodentia","Heteromyidae","Dipodomys","nitratoides","Dipodomys nitratoides"
"1872","Rodentia","Heteromyidae","Dipodomys","ordii","Dipodomys ordii"
"1873","Rodentia","Heteromyidae","Dipodomys","ornatus","Dipodomys ornatus"
"1874","Rodentia","Heteromyidae","Dipodomys","panamintinus","Dipodomys panamintinus"
"1875","Rodentia","Heteromyidae","Dipodomys","phillipsii","Dipodomys phillipsii"
"1876","Rodentia","Heteromyidae","Dipodomys","simulans","Dipodomys simulans"
"1877","Rodentia","Heteromyidae","Dipodomys","spectabilis","Dipodomys spectabilis"
"1878","Rodentia","Heteromyidae","Dipodomys","stephensi","Dipodomys stephensi"
"1879","Rodentia","Heteromyidae","Dipodomys","venustus","Dipodomys venustus"
"1880","Rodentia","Heteromyidae","Microdipodops","megacephalus","Microdipodops megacephalus"
"1881","Rodentia","Heteromyidae","Microdipodops","pallidus","Microdipodops pallidus"
"1882","Rodentia","Heteromyidae","Heteromys","adspersus","Heteromys adspersus"
"1883","Rodentia","Heteromyidae","Heteromys","anomalus","Heteromys anomalus"
"1884","Rodentia","Heteromyidae","Heteromys","australis","Heteromys australis"
"1885","Rodentia","Heteromyidae","Heteromys","bulleri","Heteromys bulleri"
"1886","Rodentia","Heteromyidae","Heteromys","catopterius","Heteromys catopterius"
"1887","Rodentia","Heteromyidae","Heteromys","desmarestianus","Heteromys desmarestianus"
"1888","Rodentia","Heteromyidae","Heteromys","gaumeri","Heteromys gaumeri"
"1889","Rodentia","Heteromyidae","Heteromys","goldmani","Heteromys goldmani"
"1890","Rodentia","Heteromyidae","Heteromys","irroratus","Heteromys irroratus"
"1891","Rodentia","Heteromyidae","Heteromys","nelsoni","Heteromys nelsoni"
"1892","Rodentia","Heteromyidae","Heteromys","nubicolens","Heteromys nubicolens"
"1893","Rodentia","Heteromyidae","Heteromys","oasicus","Heteromys oasicus"
"1894","Rodentia","Heteromyidae","Heteromys","oresterus","Heteromys oresterus"
"1895","Rodentia","Heteromyidae","Heteromys","pictus","Heteromys pictus"
"1896","Rodentia","Heteromyidae","Heteromys","salvini","Heteromys salvini"
"1897","Rodentia","Heteromyidae","Heteromys","spectabilis","Heteromys spectabilis"
"1898","Rodentia","Heteromyidae","Heteromys","teleus","Heteromys teleus"
"1899","Rodentia","Heteromyidae","Chaetodipus","ammophilus","Chaetodipus ammophilus"
"1900","Rodentia","Heteromyidae","Chaetodipus","arenarius","Chaetodipus arenarius"
"1901","Rodentia","Heteromyidae","Chaetodipus","artus","Chaetodipus artus"
"1902","Rodentia","Heteromyidae","Chaetodipus","baileyi","Chaetodipus baileyi"
"1903","Rodentia","Heteromyidae","Chaetodipus","californicus","Chaetodipus californicus"
"1904","Rodentia","Heteromyidae","Chaetodipus","collis","Chaetodipus collis"
"1905","Rodentia","Heteromyidae","Chaetodipus","durangae","Chaetodipus durangae"
"1906","Rodentia","Heteromyidae","Chaetodipus","eremicus","Chaetodipus eremicus"
"1907","Rodentia","Heteromyidae","Chaetodipus","fallax","Chaetodipus fallax"
"1908","Rodentia","Heteromyidae","Chaetodipus","formosus","Chaetodipus formosus"
"1909","Rodentia","Heteromyidae","Chaetodipus","goldmani","Chaetodipus goldmani"
"1910","Rodentia","Heteromyidae","Chaetodipus","hispidus","Chaetodipus hispidus"
"1911","Rodentia","Heteromyidae","Chaetodipus","intermedius","Chaetodipus intermedius"
"1912","Rodentia","Heteromyidae","Chaetodipus","lineatus","Chaetodipus lineatus"
"1913","Rodentia","Heteromyidae","Chaetodipus","nelsoni","Chaetodipus nelsoni"
"1914","Rodentia","Heteromyidae","Chaetodipus","penicillatus","Chaetodipus penicillatus"
"1915","Rodentia","Heteromyidae","Chaetodipus","pernix","Chaetodipus pernix"
"1916","Rodentia","Heteromyidae","Chaetodipus","rudinoris","Chaetodipus rudinoris"
"1917","Rodentia","Heteromyidae","Chaetodipus","siccus","Chaetodipus siccus"
"1918","Rodentia","Heteromyidae","Chaetodipus","spinatus","Chaetodipus spinatus"
"1919","Rodentia","Heteromyidae","Perognathus","alticola","Perognathus alticola"
"1920","Rodentia","Heteromyidae","Perognathus","amplus","Perognathus amplus"
"1921","Rodentia","Heteromyidae","Perognathus","fasciatus","Perognathus fasciatus"
"1922","Rodentia","Heteromyidae","Perognathus","flavescens","Perognathus flavescens"
"1923","Rodentia","Heteromyidae","Perognathus","flavus","Perognathus flavus"
"1924","Rodentia","Heteromyidae","Perognathus","inornatus","Perognathus inornatus"
"1925","Rodentia","Heteromyidae","Perognathus","longimembris","Perognathus longimembris"
"1926","Rodentia","Heteromyidae","Perognathus","merriami","Perognathus merriami"
"1927","Rodentia","Heteromyidae","Perognathus","mollipilosus","Perognathus mollipilosus"
"1928","Rodentia","Heteromyidae","Perognathus","parvus","Perognathus parvus"
"1929","Rodentia","Dipodidae","Allactaga","major","Allactaga major"
"1930","Rodentia","Dipodidae","Allactaga","severtzovi","Allactaga severtzovi"
"1931","Rodentia","Dipodidae","Allactodipus","bobrinskii","Allactodipus bobrinskii"
"1932","Rodentia","Dipodidae","Orientallactaga","balikunica","Orientallactaga balikunica"
"1933","Rodentia","Dipodidae","Orientallactaga","bullata","Orientallactaga bullata"
"1934","Rodentia","Dipodidae","Orientallactaga","sibirica","Orientallactaga sibirica"
"1935","Rodentia","Dipodidae","Pygeretmus","platyurus","Pygeretmus platyurus"
"1936","Rodentia","Dipodidae","Pygeretmus","pumilio","Pygeretmus pumilio"
"1937","Rodentia","Dipodidae","Pygeretmus","shitkovi","Pygeretmus shitkovi"
"1938","Rodentia","Dipodidae","Scarturus","aulacotis","Scarturus aulacotis"
"1939","Rodentia","Dipodidae","Scarturus","elater","Scarturus elater"
"1940","Rodentia","Dipodidae","Scarturus","euphraticus","Scarturus euphraticus"
"1941","Rodentia","Dipodidae","Scarturus","hotsoni","Scarturus hotsoni"
"1942","Rodentia","Dipodidae","Scarturus","tetradactylus","Scarturus tetradactylus"
"1943","Rodentia","Dipodidae","Scarturus","toussi","Scarturus toussi"
"1944","Rodentia","Dipodidae","Scarturus","vinogradovi","Scarturus vinogradovi"
"1945","Rodentia","Dipodidae","Scarturus","williamsi","Scarturus williamsi"
"1946","Rodentia","Dipodidae","Cardiocranius","paradoxus","Cardiocranius paradoxus"
"1947","Rodentia","Dipodidae","Salpingotus","crassicauda","Salpingotus crassicauda"
"1948","Rodentia","Dipodidae","Salpingotus","heptneri","Salpingotus heptneri"
"1949","Rodentia","Dipodidae","Salpingotus","kozlovi","Salpingotus kozlovi"
"1950","Rodentia","Dipodidae","Salpingotus","michaelis","Salpingotus michaelis"
"1951","Rodentia","Dipodidae","Salpingotus","pallidus","Salpingotus pallidus"
"1952","Rodentia","Dipodidae","Salpingotus","thomasi","Salpingotus thomasi"
"1953","Rodentia","Dipodidae","Chimaerodipus","auritus","Chimaerodipus auritus"
"1954","Rodentia","Dipodidae","Dipus","deasyi","Dipus deasyi"
"1955","Rodentia","Dipodidae","Dipus","sagitta","Dipus sagitta"
"1956","Rodentia","Dipodidae","Eremodipus","lichtensteini","Eremodipus lichtensteini"
"1957","Rodentia","Dipodidae","Jaculus","blanfordi","Jaculus blanfordi"
"1958","Rodentia","Dipodidae","Jaculus","hirtipes","Jaculus hirtipes"
"1959","Rodentia","Dipodidae","Jaculus","jaculus","Jaculus jaculus"
"1960","Rodentia","Dipodidae","Jaculus","loftusi","Jaculus loftusi"
"1961","Rodentia","Dipodidae","Jaculus","orientalis","Jaculus orientalis"
"1962","Rodentia","Dipodidae","Paradipus","ctenodactylus","Paradipus ctenodactylus"
"1963","Rodentia","Dipodidae","Stylodipus","andrewsi","Stylodipus andrewsi"
"1964","Rodentia","Dipodidae","Stylodipus","sungorus","Stylodipus sungorus"
"1965","Rodentia","Dipodidae","Stylodipus","telum","Stylodipus telum"
"1966","Rodentia","Dipodidae","Euchoreutes","naso","Euchoreutes naso"
"1967","Rodentia","Sminthidae","Sicista","armenica","Sicista armenica"
"1968","Rodentia","Sminthidae","Sicista","betulina","Sicista betulina"
"1969","Rodentia","Sminthidae","Sicista","caucasica","Sicista caucasica"
"1970","Rodentia","Sminthidae","Sicista","caudata","Sicista caudata"
"1971","Rodentia","Sminthidae","Sicista","cimlanica","Sicista cimlanica"
"1972","Rodentia","Sminthidae","Sicista","concolor","Sicista concolor"
"1973","Rodentia","Sminthidae","Sicista","kazbegica","Sicista kazbegica"
"1974","Rodentia","Sminthidae","Sicista","kluchorica","Sicista kluchorica"
"1975","Rodentia","Sminthidae","Sicista","loriger","Sicista loriger"
"1976","Rodentia","Sminthidae","Sicista","napaea","Sicista napaea"
"1977","Rodentia","Sminthidae","Sicista","pseudonapaea","Sicista pseudonapaea"
"1978","Rodentia","Sminthidae","Sicista","severtzovi","Sicista severtzovi"
"1979","Rodentia","Sminthidae","Sicista","strandi","Sicista strandi"
"1980","Rodentia","Sminthidae","Sicista","subtilis","Sicista subtilis"
"1981","Rodentia","Sminthidae","Sicista","talgarica","Sicista talgarica"
"1982","Rodentia","Sminthidae","Sicista","terskeica","Sicista terskeica"
"1983","Rodentia","Sminthidae","Sicista","tianshanica","Sicista tianshanica"
"1984","Rodentia","Sminthidae","Sicista","trizona","Sicista trizona"
"1985","Rodentia","Sminthidae","Sicista","zhetysuica","Sicista zhetysuica"
"1986","Rodentia","Zapodidae","Eozapus","setchuanus","Eozapus setchuanus"
"1987","Rodentia","Zapodidae","Napaeozapus","abietorum","Napaeozapus abietorum"
"1988","Rodentia","Zapodidae","Napaeozapus","insignis","Napaeozapus insignis"
"1989","Rodentia","Zapodidae","Zapus","hudsonius","Zapus hudsonius"
"1990","Rodentia","Zapodidae","Zapus","luteus","Zapus luteus"
"1991","Rodentia","Zapodidae","Zapus","montanus","Zapus montanus"
"1992","Rodentia","Zapodidae","Zapus","oregonus","Zapus oregonus"
"1993","Rodentia","Zapodidae","Zapus","pacificus","Zapus pacificus"
"1994","Rodentia","Zapodidae","Zapus","princeps","Zapus princeps"
"1995","Rodentia","Zapodidae","Zapus","saltator","Zapus saltator"
"1996","Rodentia","Zapodidae","Zapus","trinotatus","Zapus trinotatus"
"1997","Rodentia","Calomyscidae","Calomyscus","bailwardi","Calomyscus bailwardi"
"1998","Rodentia","Calomyscidae","Calomyscus","baluchi","Calomyscus baluchi"
"1999","Rodentia","Calomyscidae","Calomyscus","elburzensis","Calomyscus elburzensis"
"2000","Rodentia","Calomyscidae","Calomyscus","grandis","Calomyscus grandis"
"2001","Rodentia","Calomyscidae","Calomyscus","hotsoni","Calomyscus hotsoni"
"2002","Rodentia","Calomyscidae","Calomyscus","mystax","Calomyscus mystax"
"2003","Rodentia","Calomyscidae","Calomyscus","tsolovi","Calomyscus tsolovi"
"2004","Rodentia","Calomyscidae","Calomyscus","urartensis","Calomyscus urartensis"
"2005","Rodentia","Cricetidae","Alexandromys","alpinus","Alexandromys alpinus"
"2006","Rodentia","Cricetidae","Alexandromys","evoronensis","Alexandromys evoronensis"
"2007","Rodentia","Cricetidae","Alexandromys","fortis","Alexandromys fortis"
"2008","Rodentia","Cricetidae","Alexandromys","kikuchii","Alexandromys kikuchii"
"2009","Rodentia","Cricetidae","Alexandromys","limnophilus","Alexandromys limnophilus"
"2010","Rodentia","Cricetidae","Alexandromys","maximowiczii","Alexandromys maximowiczii"
"2011","Rodentia","Cricetidae","Alexandromys","middendorffii","Alexandromys middendorffii"
"2012","Rodentia","Cricetidae","Alexandromys","mongolicus","Alexandromys mongolicus"
"2013","Rodentia","Cricetidae","Alexandromys","montebelli","Alexandromys montebelli"
"2014","Rodentia","Cricetidae","Alexandromys","mujanensis","Alexandromys mujanensis"
"2015","Rodentia","Cricetidae","Alexandromys","oeconomus","Alexandromys oeconomus"
"2016","Rodentia","Cricetidae","Alexandromys","sachalinensis","Alexandromys sachalinensis"
"2017","Rodentia","Cricetidae","Alexandromys","shantaricus","Alexandromys shantaricus"
"2018","Rodentia","Cricetidae","Arvicola","amphibius","Arvicola amphibius"
"2019","Rodentia","Cricetidae","Arvicola","italicus","Arvicola italicus"
"2020","Rodentia","Cricetidae","Arvicola","persicus","Arvicola persicus"
"2021","Rodentia","Cricetidae","Arvicola","sapidus","Arvicola sapidus"
"2022","Rodentia","Cricetidae","Chionomys","gud","Chionomys gud"
"2023","Rodentia","Cricetidae","Chionomys","lasistanius","Chionomys lasistanius"
"2024","Rodentia","Cricetidae","Chionomys","nivalis","Chionomys nivalis"
"2025","Rodentia","Cricetidae","Chionomys","roberti","Chionomys roberti"
"2026","Rodentia","Cricetidae","Hyperacrius","fertilis","Hyperacrius fertilis"
"2027","Rodentia","Cricetidae","Hyperacrius","wynnei","Hyperacrius wynnei"
"2028","Rodentia","Cricetidae","Lasiopodomys","brandtii","Lasiopodomys brandtii"
"2029","Rodentia","Cricetidae","Lasiopodomys","gregalis","Lasiopodomys gregalis"
"2030","Rodentia","Cricetidae","Lasiopodomys","mandarinus","Lasiopodomys mandarinus"
"2031","Rodentia","Cricetidae","Lasiopodomys","raddei","Lasiopodomys raddei"
"2032","Rodentia","Cricetidae","Lemmiscus","curtatus","Lemmiscus curtatus"
"2033","Rodentia","Cricetidae","Microtus","abbreviatus","Microtus abbreviatus"
"2034","Rodentia","Cricetidae","Microtus","afghanus","Microtus afghanus"
"2035","Rodentia","Cricetidae","Microtus","agrestis","Microtus agrestis"
"2036","Rodentia","Cricetidae","Microtus","anatolicus","Microtus anatolicus"
"2037","Rodentia","Cricetidae","Microtus","arvalis","Microtus arvalis"
"2038","Rodentia","Cricetidae","Microtus","brachycercus","Microtus brachycercus"
"2039","Rodentia","Cricetidae","Microtus","bucharensis","Microtus bucharensis"
"2040","Rodentia","Cricetidae","Microtus","cabrerae","Microtus cabrerae"
"2041","Rodentia","Cricetidae","Microtus","californicus","Microtus californicus"
"2042","Rodentia","Cricetidae","Microtus","canicaudus","Microtus canicaudus"
"2043","Rodentia","Cricetidae","Microtus","chrotorrhinus","Microtus chrotorrhinus"
"2044","Rodentia","Cricetidae","Microtus","daghestanicus","Microtus daghestanicus"
"2045","Rodentia","Cricetidae","Microtus","dogramacii","Microtus dogramacii"
"2046","Rodentia","Cricetidae","Microtus","drummondii","Microtus drummondii"
"2047","Rodentia","Cricetidae","Microtus","dukecampbelli","Microtus dukecampbelli"
"2048","Rodentia","Cricetidae","Microtus","duodecimcostatus","Microtus duodecimcostatus"
"2049","Rodentia","Cricetidae","Microtus","elbeyli","Microtus elbeyli"
"2050","Rodentia","Cricetidae","Microtus","felteni","Microtus felteni"
"2051","Rodentia","Cricetidae","Microtus","gerbii","Microtus gerbii"
"2052","Rodentia","Cricetidae","Microtus","guatemalensis","Microtus guatemalensis"
"2053","Rodentia","Cricetidae","Microtus","guentheri","Microtus guentheri"
"2054","Rodentia","Cricetidae","Microtus","hartingi","Microtus hartingi"
"2055","Rodentia","Cricetidae","Microtus","ilaeus","Microtus ilaeus"
"2056","Rodentia","Cricetidae","Microtus","irani","Microtus irani"
"2057","Rodentia","Cricetidae","Microtus","juldaschi","Microtus juldaschi"
"2058","Rodentia","Cricetidae","Microtus","kermanensis","Microtus kermanensis"
"2059","Rodentia","Cricetidae","Microtus","lavernedii","Microtus lavernedii"
"2060","Rodentia","Cricetidae","Microtus","liechtensteini","Microtus liechtensteini"
"2061","Rodentia","Cricetidae","Microtus","longicaudus","Microtus longicaudus"
"2062","Rodentia","Cricetidae","Microtus","lusitanicus","Microtus lusitanicus"
"2063","Rodentia","Cricetidae","Microtus","lydius","Microtus lydius"
"2064","Rodentia","Cricetidae","Microtus","majori","Microtus majori"
"2065","Rodentia","Cricetidae","Microtus","mexicanus","Microtus mexicanus"
"2066","Rodentia","Cricetidae","Microtus","miurus","Microtus miurus"
"2067","Rodentia","Cricetidae","Microtus","mogollonensis","Microtus mogollonensis"
"2068","Rodentia","Cricetidae","Microtus","montanus","Microtus montanus"
"2069","Rodentia","Cricetidae","Microtus","multiplex","Microtus multiplex"
"2070","Rodentia","Cricetidae","Microtus","mustersi","Microtus mustersi"
"2071","Rodentia","Cricetidae","Microtus","mystacinus","Microtus mystacinus"
"2072","Rodentia","Cricetidae","Microtus","nebrodensis","Microtus nebrodensis"
"2073","Rodentia","Cricetidae","Microtus","oaxacensis","Microtus oaxacensis"
"2074","Rodentia","Cricetidae","Microtus","obscurus","Microtus obscurus"
"2075","Rodentia","Cricetidae","Microtus","ochrogaster","Microtus ochrogaster"
"2076","Rodentia","Cricetidae","Microtus","oregoni","Microtus oregoni"
"2077","Rodentia","Cricetidae","Microtus","paradoxus","Microtus paradoxus"
"2078","Rodentia","Cricetidae","Microtus","pennsylvanicus","Microtus pennsylvanicus"
"2079","Rodentia","Cricetidae","Microtus","pinetorum","Microtus pinetorum"
"2080","Rodentia","Cricetidae","Microtus","qazvinensis","Microtus qazvinensis"
"2081","Rodentia","Cricetidae","Microtus","quasiater","Microtus quasiater"
"2082","Rodentia","Cricetidae","Microtus","richardsoni","Microtus richardsoni"
"2083","Rodentia","Cricetidae","Microtus","rozianus","Microtus rozianus"
"2084","Rodentia","Cricetidae","Microtus","savii","Microtus savii"
"2085","Rodentia","Cricetidae","Microtus","schelkovnikovi","Microtus schelkovnikovi"
"2086","Rodentia","Cricetidae","Microtus","socialis","Microtus socialis"
"2087","Rodentia","Cricetidae","Microtus","subterraneus","Microtus subterraneus"
"2088","Rodentia","Cricetidae","Microtus","tatricus","Microtus tatricus"
"2089","Rodentia","Cricetidae","Microtus","thomasi","Microtus thomasi"
"2090","Rodentia","Cricetidae","Microtus","townsendii","Microtus townsendii"
"2091","Rodentia","Cricetidae","Microtus","transcaspicus","Microtus transcaspicus"
"2092","Rodentia","Cricetidae","Microtus","umbrosus","Microtus umbrosus"
"2093","Rodentia","Cricetidae","Microtus","xanthognathus","Microtus xanthognathus"
"2094","Rodentia","Cricetidae","Neodon","clarkei","Neodon clarkei"
"2095","Rodentia","Cricetidae","Neodon","forresti","Neodon forresti"
"2096","Rodentia","Cricetidae","Neodon","fuscus","Neodon fuscus"
"2097","Rodentia","Cricetidae","Neodon","irene","Neodon irene"
"2098","Rodentia","Cricetidae","Neodon","leucurus","Neodon leucurus"
"2099","Rodentia","Cricetidae","Neodon","linzhiensis","Neodon linzhiensis"
"2100","Rodentia","Cricetidae","Neodon","medogensis","Neodon medogensis"
"2101","Rodentia","Cricetidae","Neodon","nepalensis","Neodon nepalensis"
"2102","Rodentia","Cricetidae","Neodon","nyalamensis","Neodon nyalamensis"
"2103","Rodentia","Cricetidae","Neodon","sikimensis","Neodon sikimensis"
"2104","Rodentia","Cricetidae","Proedromys","bedfordi","Proedromys bedfordi"
"2105","Rodentia","Cricetidae","Proedromys","liangshanensis","Proedromys liangshanensis"
"2106","Rodentia","Cricetidae","Volemys","millicens","Volemys millicens"
"2107","Rodentia","Cricetidae","Volemys","musseri","Volemys musseri"
"2108","Rodentia","Cricetidae","Alticola","albicauda","Alticola albicauda"
"2109","Rodentia","Cricetidae","Alticola","argentatus","Alticola argentatus"
"2110","Rodentia","Cricetidae","Alticola","barakshin","Alticola barakshin"
"2111","Rodentia","Cricetidae","Alticola","lemminus","Alticola lemminus"
"2112","Rodentia","Cricetidae","Alticola","macrotis","Alticola macrotis"
"2113","Rodentia","Cricetidae","Alticola","montosus","Alticola montosus"
"2114","Rodentia","Cricetidae","Alticola","olchonensis","Alticola olchonensis"
"2115","Rodentia","Cricetidae","Alticola","roylei","Alticola roylei"
"2116","Rodentia","Cricetidae","Alticola","semicanus","Alticola semicanus"
"2117","Rodentia","Cricetidae","Alticola","stoliczkanus","Alticola stoliczkanus"
"2118","Rodentia","Cricetidae","Alticola","strelzovi","Alticola strelzovi"
"2119","Rodentia","Cricetidae","Alticola","tuvinicus","Alticola tuvinicus"
"2120","Rodentia","Cricetidae","Caryomys","eva","Caryomys eva"
"2121","Rodentia","Cricetidae","Caryomys","inez","Caryomys inez"
"2122","Rodentia","Cricetidae","Clethrionomys","californicus","Clethrionomys californicus"
"2123","Rodentia","Cricetidae","Clethrionomys","centralis","Clethrionomys centralis"
"2124","Rodentia","Cricetidae","Clethrionomys","gapperi","Clethrionomys gapperi"
"2125","Rodentia","Cricetidae","Clethrionomys","glareolus","Clethrionomys glareolus"
"2126","Rodentia","Cricetidae","Clethrionomys","rutilus","Clethrionomys rutilus"
"2127","Rodentia","Cricetidae","Craseomys","andersoni","Craseomys andersoni"
"2128","Rodentia","Cricetidae","Craseomys","regulus","Craseomys regulus"
"2129","Rodentia","Cricetidae","Craseomys","rex","Craseomys rex"
"2130","Rodentia","Cricetidae","Craseomys","rufocanus","Craseomys rufocanus"
"2131","Rodentia","Cricetidae","Craseomys","shanseius","Craseomys shanseius"
"2132","Rodentia","Cricetidae","Craseomys","smithii","Craseomys smithii"
"2133","Rodentia","Cricetidae","Eothenomys","cachinus","Eothenomys cachinus"
"2134","Rodentia","Cricetidae","Eothenomys","chinensis","Eothenomys chinensis"
"2135","Rodentia","Cricetidae","Eothenomys","colurnus","Eothenomys colurnus"
"2136","Rodentia","Cricetidae","Eothenomys","custos","Eothenomys custos"
"2137","Rodentia","Cricetidae","Eothenomys","eleusis","Eothenomys eleusis"
"2138","Rodentia","Cricetidae","Eothenomys","fidelis","Eothenomys fidelis"
"2139","Rodentia","Cricetidae","Eothenomys","hintoni","Eothenomys hintoni"
"2140","Rodentia","Cricetidae","Eothenomys","jinyangensis","Eothenomys jinyangensis"
"2141","Rodentia","Cricetidae","Eothenomys","luojishanensis","Eothenomys luojishanensis"
"2142","Rodentia","Cricetidae","Eothenomys","meiguensis","Eothenomys meiguensis"
"2143","Rodentia","Cricetidae","Eothenomys","melanogaster","Eothenomys melanogaster"
"2144","Rodentia","Cricetidae","Eothenomys","miletus","Eothenomys miletus"
"2145","Rodentia","Cricetidae","Eothenomys","olitor","Eothenomys olitor"
"2146","Rodentia","Cricetidae","Eothenomys","proditor","Eothenomys proditor"
"2147","Rodentia","Cricetidae","Eothenomys","shimianensis","Eothenomys shimianensis"
"2148","Rodentia","Cricetidae","Eothenomys","tarquinius","Eothenomys tarquinius"
"2149","Rodentia","Cricetidae","Eothenomys","wardi","Eothenomys wardi"
"2150","Rodentia","Cricetidae","Dicrostonyx","groenlandicus","Dicrostonyx groenlandicus"
"2151","Rodentia","Cricetidae","Dicrostonyx","hudsonius","Dicrostonyx hudsonius"
"2152","Rodentia","Cricetidae","Dicrostonyx","nelsoni","Dicrostonyx nelsoni"
"2153","Rodentia","Cricetidae","Dicrostonyx","nunatakensis","Dicrostonyx nunatakensis"
"2154","Rodentia","Cricetidae","Dicrostonyx","richardsoni","Dicrostonyx richardsoni"
"2155","Rodentia","Cricetidae","Dicrostonyx","torquatus","Dicrostonyx torquatus"
"2156","Rodentia","Cricetidae","Dicrostonyx","unalascensis","Dicrostonyx unalascensis"
"2157","Rodentia","Cricetidae","Ellobius","alaicus","Ellobius alaicus"
"2158","Rodentia","Cricetidae","Ellobius","fuscocapillus","Ellobius fuscocapillus"
"2159","Rodentia","Cricetidae","Ellobius","lutescens","Ellobius lutescens"
"2160","Rodentia","Cricetidae","Ellobius","talpinus","Ellobius talpinus"
"2161","Rodentia","Cricetidae","Ellobius","tancrei","Ellobius tancrei"
"2162","Rodentia","Cricetidae","Eolagurus","luteus","Eolagurus luteus"
"2163","Rodentia","Cricetidae","Eolagurus","przewalskii","Eolagurus przewalskii"
"2164","Rodentia","Cricetidae","Lagurus","lagurus","Lagurus lagurus"
"2165","Rodentia","Cricetidae","Lemmus","amurensis","Lemmus amurensis"
"2166","Rodentia","Cricetidae","Lemmus","lemmus","Lemmus lemmus"
"2167","Rodentia","Cricetidae","Lemmus","nigripes","Lemmus nigripes"
"2168","Rodentia","Cricetidae","Lemmus","paulus","Lemmus paulus"
"2169","Rodentia","Cricetidae","Lemmus","sibiricus","Lemmus sibiricus"
"2170","Rodentia","Cricetidae","Lemmus","trimucronatus","Lemmus trimucronatus"
"2171","Rodentia","Cricetidae","Myopus","schisticolor","Myopus schisticolor"
"2172","Rodentia","Cricetidae","Synaptomys","borealis","Synaptomys borealis"
"2173","Rodentia","Cricetidae","Synaptomys","cooperi","Synaptomys cooperi"
"2174","Rodentia","Cricetidae","Neofiber","alleni","Neofiber alleni"
"2175","Rodentia","Cricetidae","Ondatra","zibethicus","Ondatra zibethicus"
"2176","Rodentia","Cricetidae","Arborimus","albipes","Arborimus albipes"
"2177","Rodentia","Cricetidae","Arborimus","longicaudus","Arborimus longicaudus"
"2178","Rodentia","Cricetidae","Arborimus","pomo","Arborimus pomo"
"2179","Rodentia","Cricetidae","Phenacomys","intermedius","Phenacomys intermedius"
"2180","Rodentia","Cricetidae","Phenacomys","ungava","Phenacomys ungava"
"2181","Rodentia","Cricetidae","Dinaromys","bogdanovi","Dinaromys bogdanovi"
"2182","Rodentia","Cricetidae","Prometheomys","schaposchnikowi","Prometheomys schaposchnikowi"
"2183","Rodentia","Cricetidae","Allocricetulus","curtatus","Allocricetulus curtatus"
"2184","Rodentia","Cricetidae","Allocricetulus","eversmanni","Allocricetulus eversmanni"
"2185","Rodentia","Cricetidae","Cansumys","canus","Cansumys canus"
"2186","Rodentia","Cricetidae","Cricetulus","barabensis","Cricetulus barabensis"
"2187","Rodentia","Cricetidae","Cricetulus","longicaudatus","Cricetulus longicaudatus"
"2188","Rodentia","Cricetidae","Cricetulus","sokolovi","Cricetulus sokolovi"
